,m (g),r (cm),rho (g cm-3),T (K),P (dyne cm-2),l (erg s-1),epsilon (erg g-1 s-1),epsilon_pp (erg g-1 s-1),epsilon_CNO (erg g-1 s-1),kappa (cm2 g-1),del_ad,del_rad,del,nature of energy transport
526,1.1509125387535781e+33,20220219523.33358,16.1690075612046,7413920.753837915,1.6079548676145408e+16,3.120688532431574e+33,0.16380242019313015,0.16380235974547225,6.04476579032276e-08,3.9033173130499845,0.3994331215575251,0.22216433724474818,0.22216433724474818,radiative
527,1.1531034056287158e+33,20246605133.963017,16.106497953241355,7405743.699979924,1.5999723091825604e+16,3.121046581775815e+33,0.16224422016755047,0.16224416161537833,5.855217214015452e-08,3.910075827003967,0.39943280346786497,0.22202670733821014,0.22202670733821014,radiative
528,1.1552942725038535e+33,20273024045.83138,16.04411723903141,7397567.381352533,1.5920164100155062e+16,3.121401227157362e+33,0.1606984051235378,0.16069834841002456,5.6713513235611003e-08,3.916848940018802,0.3994324831249796,0.22188906912343095,0.22188906912343095,radiative
529,1.157485139378991e+33,20299476491.28904,15.98186520560706,7389391.726339413,1.584087089379368e+16,3.121752493815603e+33,0.15916488673053897,0.15916483180049645,5.4930042502694046e-08,3.923636779727854,0.39943216052488356,0.22175142663255282,0.22175142663255282,radiative
530,1.1596760062541286e+33,20325962704.47241,15.919741640586702,7381216.664226666,1.5761842671311336e+16,3.1221004068803024e+33,0.15764357742586718,0.1576435242256999,5.320016726817483e-08,3.930439473269146,0.3994318356632847,0.22161378371758628,0.22161378371758628,radiative
531,1.1618668731292663e+33,20352482921.303894,15.857746332228842,7373042.125202829,1.5683078637187908e+16,3.122444991371595e+33,0.15613439040557975,0.15613433888324016,5.1522339589735534e-08,3.9372571472767603,0.3994315085355851,0.22147614405060503,0.22147614405060503,radiative
532,1.1640577400044038e+33,20379037379.49193,15.795879069486075,7364868.040358876,1.5604578001813262e+16,3.12278627219999e+33,0.15463723961545037,0.15463718972039536,4.9895055009541825e-08,3.944089927872003,0.3994311791368766,0.22133851112394196,0.22133851112394196,radiative
533,1.1662486068795415e+33,20405626318.530956,15.734139642059226,7356694.341688208,1.5526339981487246e+16,3.123124274166369e+33,0.1531520397420489,0.15315199142519756,4.831685134310357e-08,3.950937940654808,0.39943084746194396,0.22120088825041612,0.22120088825041612,radiative
534,1.1684394737546791e+33,20432249979.701447,15.672527840451524,7348520.962086665,1.5448363798419704e+16,3.1234590219619857e+33,0.15167870620392626,0.15167865941761877,4.678630750237317e-08,3.9578013106949963,0.39943051350526,0.22106327856356514,0.22106327856356514,radiative
535,1.1706303406298167e+33,20458908606.069866,15.611043456022893,7340347.8353525195,1.5370648680730476e+16,3.1237905401684676e+33,0.15021715514289696,0.15021710984085462,4.530204235208454e-08,3.9646801625236616,0.3994301772609847,0.22092568501790186,0.22092568501790186,radiative
536,1.1728212075049543e+33,20485602442.48872,15.549686281044302,7332174.896186476,1.5293193862449372e+16,3.124118853257815e+33,0.14876730341542335,0.14876725955270975,4.386271359836709e-08,3.9715746201244686,0.39942983872296783,0.2207881103891817,0.2207881103891817,radiative
537,1.175012074380092e+33,20512331735.59652,15.488456108752244,7324002.080191672,1.5215998583516212e+16,3.1244439855924005e+33,0.14732906858409903,0.14732902611708232,4.246701670867922e-08,3.9784848069250747,0.39942949788474275,0.22065055727469365,0.22065055727469365,radiative
538,1.1772029412552295e+33,20539096733.817783,15.427352733403271,7315829.323873683,1.5139062089780798e+16,3.124765961424971e+33,0.14590236890923403,0.14590232779555015,4.1113683862163505e-08,3.985410845788476,0.39942915473952795,0.22051302809356133,0.22051302809356133,radiative
539,1.1793938081303672e+33,20565897687.36306,15.366375950328637,7307656.564640514,1.5062383633002914e+16,3.1250848048986436e+33,0.14448712334052977,0.14448708353904682,3.980148292952171e-08,3.9923528590044355,0.3994288092802261,0.22037552508706806,0.22037552508706806,radiative
540,1.1815846750055048e+33,20592734848.228912,15.305525555989046,7299483.740802604,1.4985962470852344e+16,3.1254005400469107e+33,0.14308325150885914,0.14308321297964266,3.8529216481562864e-08,3.999310968280905,0.3994284614994211,0.22023805031899568,0.22023805031899568,radiative
541,1.1837755418806423e+33,20619608470.197906,15.244801348029497,7291310.791572829,1.4909797866908864e+16,3.125713190793637e+33,0.14169067371813665,0.14169063642241583,3.7295720825588987e-08,4.006285294735481,0.3994281113893795,0.22010060567598333,0.22010060567598333,radiative
542,1.18596640875578e+33,20646518808.838642,15.184203125334193,7283137.657066494,1.4833889090662228e+16,3.126022780953059e+33,0.14030931093728333,0.14030927483741826,3.609986506880303e-08,4.01327595888686,0.3994277589420464,0.21996319286790322,0.21996319286790322,radiative
543,1.1881572756309177e+33,20673466121.505722,15.123730688081595,7274964.278301341,1.475823541751218e+16,3.1263293342297886e+33,0.1389390847922874,0.1389390498517372,3.494055020796956e-08,4.020283080646396,0.39942740414904737,0.21982581342825844,0.21982581342825844,radiative
544,1.1903481425060552e+33,20700450667.33977,15.063383837799593,7266790.597197547,1.4682836128768476e+16,3.126632874218807e+33,0.1375799175583567,0.13757988374164845,3.3816708244556005e-08,4.027306779309571,0.39942704700168524,0.21968846871459458,0.21968846871459458,radiative
545,1.1925390093811928e+33,20727472707.267426,15.003162377420695,7258616.556577715,1.4607690511650828e+16,3.126933424405471e+33,0.1362317321521619,0.13623169942486058,3.2727301324628784e-08,4.034347173547562,0.3994266874909401,0.21955115990893392,0.21955115990893392,radiative
546,1.1947298762563305e+33,20754532504.001347,14.943066111337432,7250442.100166891,1.4532797859288956e+16,3.127231008165509e+33,0.13489445212417,0.1348944204528491,3.1671320902781e-08,4.041404381398881,0.3994263256074677,0.21941388801823075,0.21941388801823075,radiative
547,1.196920743131468e+33,20781630322.040203,14.88309484545783,7242267.172592549,1.4458157470722584e+16,3.1275256487650233e+33,0.13356800165107108,0.13356797100328416,3.064778692940366e-08,4.04847852026095,0.39942596134159847,0.21927665387484294,0.21927665387484294,radiative
548,1.1991116100066057e+33,20808766427.668682,14.823248387260929,7234091.719384597,1.4383768650901388e+16,3.1278173693604883e+33,0.13225230552828982,0.13225227587254276,2.9655747060628974e-08,4.055569706881789,0.39942559468333677,0.2191394581370266,0.2191394581370266,radiative
549,1.2013024768817433e+33,20835941088.95749,14.763526545852557,7225915.6869753795,1.4309630710685066e+16,3.1281061929987514e+33,0.13094728916258735,0.13094726046831145,2.869427589029579e-08,4.062678057351729,0.39942522562236044,0.219002301289452,0.219002301289452,radiative
550,1.2034933437568809e+33,20863154575.763344,14.703929132021091,7217739.022699673,1.4235742966843298e+16,3.1283921426170326e+33,0.1296528785647497,0.12965285080227548,2.7762474203298237e-08,4.069803687095096,0.3994248541480179,0.2188651836437366,0.2188651836437366,radiative
551,1.2056842106320185e+33,20890407159.728977,14.6444559582934,7209561.674794686,1.4162104742055744e+16,3.128675241042925e+33,0.1283690003423634,0.12836897348289514,2.6859468249708277e-08,4.076946710862062,0.39942448024933014,0.218728105339006,0.218728105339006,radiative
552,1.2078750775071562e+33,20917699114.28315,14.585106838990901,7201383.592400063,1.408871536491206e+16,3.128955510994395e+33,0.12709558169267465,0.1270955557082656,2.5984409039081188e-08,4.084107242720434,0.39942410391498706,0.21859106634247205,0.21859106634247205,radiative
553,1.2100659443822937e+33,20945030714.640625,14.525881590285739,7193204.725557881,1.4015574169911898e+16,3.1292329750797815e+33,0.12583255039553615,0.1258325252590645,2.5136471654365012e-08,4.091285396047579,0.3994237251333485,0.2184540664500378,0.2184540664500378,radiative
554,1.2122568112574314e+33,20972402237.802185,14.466780030257071,7185025.025212652,1.3942680497464884e+16,3.1295076557977967e+33,0.12457983480643406,0.12457981049157947,2.431485458484475e-08,4.098481283522286,0.3994233438924414,0.21831710528691953,0.21831710528691953,radiative
555,1.214447678132569e+33,20999813962.554634,14.407801978947534,7176844.443211319,1.3870033693890648e+16,3.129779575537524e+33,0.12333736384960232,0.12333734033082325,2.3518779077595606e-08,4.105695017116821,0.3994229601799618,0.21818018230829955,0.21818018230829955,radiative
556,1.2166385450077065e+33,21027266169.470787,14.348947258419773,7168662.932303262,1.379763311141881e+16,3.1300487565784225e+33,0.12210506701121336,0.12210504426372486,2.2747488506901853e-08,4.112926708088894,0.39942257398327147,0.21804329679999623,0.21804329679999623,radiative
557,1.2188294118828442e+33,21054759140.909477,14.290215692813147,7160480.446140291,1.3725478108188964e+16,3.1303152210903215e+33,0.1208828743326569,0.12088285233240914,2.2000247761140902e-08,4.120176466973857,0.39942218528939794,0.21790644787916652,0.21790644787916652,radiative
558,1.2210202787579819e+33,21082293161.015553,14.231607108400572,7152296.939276652,1.3653568048250704e+16,3.130578991133425e+33,0.1196707164038937,0.11967069512755106,2.1276342646633582e-08,4.127444403576773,0.3994217940850345,0.21776963449502484,0.21776963449502484,radiative
559,1.2232111456331194e+33,21109868515.71987,14.173121333645497,7144112.367169025,1.3581902301563624e+16,3.1308400886583086e+33,0.11846852435689341,0.1184685037818141,2.0575079307974525e-08,4.134730626964733,0.39942140035653795,0.2176328554295961,0.2176328554295961,radiative
560,1.225402012508257e+33,21137485492.739326,14.114758199258983,7135926.686176523,1.3510480243997286e+16,3.1310985355059213e+33,0.11727622985914768,0.11727620996336402,1.9895783664382093e-08,4.142035245459119,0.3994210040899301,0.21749610929848928,0.21749610929848928,radiative
561,1.2275928793833947e+33,21165144381.57681,14.056517538257001,7127739.85356069,1.3439301257331256e+16,3.1313543534075855e+33,0.1160937651072648,0.11609374586946393,1.9237800861611697e-08,4.149358366627996,0.3994206052708958,0.21735939455170103,0.21735939455170103,radiative
562,1.2297837462585322e+33,21192845473.521225,13.998399186017815,7119551.827485509,1.3368364729255092e+16,3.1316075639849957e+33,0.1149210628206388,0.11492104422014406,1.8600494738992604e-08,4.156700097278554,0.39942020388478167,0.21722270947444455,0.21722270947444455,radiative
563,1.2319746131336699e+33,21220589061.647514,13.94040298033952,7111362.567017391,1.3297670053368324e+16,3.1318581887502195e+33,0.11375805623519926,0.11375803825195195,1.7983247311161665e-08,4.164060543449682,0.39941979991659615,0.2170860521880108,0.2170860521880108,radiative
564,1.2341654800088075e+33,21248375440.816616,13.88252876149778,7103172.032125186,1.322721662918049e+16,3.1321062491056976e+33,0.11260467909723364,0.11260466171177537,1.7385458264076733e-08,4.171439810404595,0.3994193933510107,0.21694942065065534,0.21694942065065534,radiative
565,1.236356346883945e+33,21276204907.67549,13.824776372303653,7094980.183680173,1.3157003862111114e+16,3.1323517663442426e+33,0.1114608656572852,0.11146084885074074,1.6806544464915278e-08,4.178838002623525,0.39941898417235594,0.21681281265851488,0.21681281265851488,radiative
566,1.2385472137590827e+33,21304077760.65712,13.767145658161624,7086786.983456068,1.3087031163489702e+16,3.132594761649042e+33,0.11032655066412905,0.11032653441818957,1.6245939485457583e-08,4.186255223796576,0.3994185723646244,0.21667622584655682,0.21667622584655682,radiative
567,1.2407380806342204e+33,21331994299.98049,13.70963646712777,7078592.394129017,1.3017297950555752e+16,3.1328352560936545e+33,0.1092016693588173,0.10920165365572415,1.5703093138585282e-08,4.19369157681661,0.39941815791146934,0.2165396576895572,0.2165396576895572,radiative
568,1.2429289475093579e+33,21359954827.650616,13.652248649968106,7070396.379277604,1.2947803646458764e+16,3.1330732706420116e+33,0.1080861574688012,0.10808614229133016,1.5177471027516903e-08,4.201147163772346,0.3994177407962013,0.2164031055031155,0.2164031055031155,radiative
569,1.2451198143844956e+33,21387959647.45852,13.59498206021707,7062198.903382843,1.2878547680258208e+16,3.1333088261484187e+33,0.10697995120212292,0.10697993653356881,1.4668554107435949e-08,4.208622085941368,0.39941732100179367,0.21626656644469175,0.21626656644469175,radiative
570,1.2473106812596332e+33,21416009064.981247,13.537836554236204,7053999.931828185,1.2809529486923552e+16,3.133541943357553e+33,0.10588298724168273,0.10588297306584447,1.4175838259153079e-08,4.216116443783518,0.3994168985108772,0.21613003751469165,0.21613003751469165,radiative
571,1.2495015481347707e+33,21444103387.58185,13.480811991273,7045799.430899512,1.2740748507334264e+16,3.133772642904466e+33,0.10479520273957213,0.10479518904073826,1.3698833874473627e-08,4.22363033693418,0.39941647330574215,0.21599351555757426,0.21599351555757426,radiative
572,1.2516924150099084e+33,21472242924.409405,13.42390823351989,7037597.367785139,1.267220418827978e+16,3.134000945314581e+33,0.10371653531148278,0.10371652207441732,1.3237065452938973e-08,4.2311638641978195,0.39941604536833863,0.2158569972630006,0.2158569972630006,radiative
573,1.253883281885046e+33,21500427986.399002,13.367125146173464,7029393.710575818,1.2603895982459548e+16,3.1342268710036935e+33,0.1026469230311815,0.10264691024111029,1.279007120962804e-08,4.238717123541615,0.3994156146802747,0.21572047916701687,0.21572047916701687,radiative
574,1.2560741487601836e+33,21528658886.271744,13.310462597493814,7021188.428264732,1.2535823348482994e+16,3.134450440277973e+33,0.10158630442505755,0.10158629206765485,1.2357402693709178e-08,4.2462902120892405,0.3994151812228185,0.21558395765327648,0.21558395765327648,radiative
575,1.2582650156353212e+33,21556935938.534756,13.253920458864092,7012981.490747497,1.2467985750869528e+16,3.1346716733339626e+33,0.10053461846673337,0.10053460652810894,1.1938624417441341e-08,4.253883226114774,0.3994147449768967,0.2154474289542962,0.2154474289542962,radiative
576,1.2604558825104589e+33,21585259459.481174,13.19749860485026,7004772.868822166,1.2400382660048564e+16,3.1348905902585763e+33,0.09949180457175043,0.09949179303843693,1.1533313495340082e-08,4.261496261036795,0.39941430592309607,0.21531088915275645,0.21531088915275645,radiative
577,1.2626467493855964e+33,21613629767.19015,13.141196913260979,6996562.534189223,1.23330135523595e+16,3.1351072110291025e+33,0.09845780259231683,0.09845779145125753,1.114105929321749e-08,4.26912941141261,0.3994138640416613,0.21517433418283727,0.21517433418283727,radiative
578,1.2648376162607341e+33,21642047181.52686,13.085015265207746,6988350.459451586,1.2265877910051712e+16,3.135321555513201e+33,0.09743255281211993,0.09743254205065685,1.0761463086832118e-08,4.276782770932623,0.3994134193124981,0.21503775983159612,0.21503775983159612,radiative
579,1.2670284831358717e+33,21670512024.142487,13.028953545165205,6980136.6181146065,1.2198975221284584e+16,3.1355336434689065e+33,0.09641599594121343,0.0964159855470757,1.0394137729873455e-08,4.284456432415003,0.3994129717151723,0.2149011617403926,0.2149011617403926,radiative
580,1.2692193500110093e+33,21699024618.474228,12.973011641031622,6971920.984586071,1.213230498012748e+16,3.135743494544625e+33,0.09540807311096153,0.09540806307225419,1.003870733103073e-08,4.292150487800323,0.39941252122890913,0.2147645354063459,0.2147645354063459,radiative
581,1.271410216886147e+33,21727585289.74531,12.917189444189615,6963703.534176198,1.206586668655975e+16,3.135951128279136e+33,0.0944087258690497,0.09440871617424276,9.694806939887215e-09,4.299865028146597,0.39941206783259686,0.21462787618384796,0.21462787618384796,radiative
582,1.2736010837612846e+33,21756194364.964966,12.861486849567031,6955484.24309764,1.1999659846470742e+16,3.1361565641015915e+33,0.093417896174563,0.09341788681248075,9.362082241405129e-09,4.307600143624401,0.39941161150478244,0.21449117928611436,0.21449117928611436,radiative
583,1.2757919506364221e+33,21784852172.928436,12.805903755698086,6947263.088465484,1.1933683971659796e+16,3.1363598213315165e+33,0.09243552639312529,0.09243551735293602,9.040189258755171e-09,4.315355923512214,0.399411152223678,0.21435443978678428,0.21435443978678428,radiative
584,1.2779828175115598e+33,21813559044.217,12.750440064784641,6939040.04829725,1.1867938579836224e+16,3.136560919178809e+33,0.09146155929210004,0.09146155056330597,8.728794064268268e-09,4.323132456191952,0.3994106899671573,0.21421765262156506,0.21421765262156506,radiative
585,1.2801736843866974e+33,21842315311.19793,12.695095682757762,6930815.10151289,1.1802423194619344e+16,3.136759876743741e+33,0.09049593803585664,0.09049592960828413,8.42757249828158e-09,4.330929829144824,0.39941022471275767,0.2140808125899326,0.2140808125899326,radiative
586,1.282364551261835e+33,21871121308.02453,12.639870519339453,6922588.227934795,1.1737137345538466e+16,3.136956713016954e+33,0.08953860618109784,0.08953859804488794,8.136209895663972e-09,4.338748128947311,0.3994097564376828,0.2139439143568741,0.2139439143568741,radiative
587,1.2845554181369726e+33,21899977370.636116,12.584764488104595,6914359.408287784,1.167208056803287e+16,3.137151446879466e+33,0.08858950767224692,0.0885894998178461,7.854400819809085e-09,4.346587441267416,0.39940928511880097,0.2138069524546853,0.2138069524546853,radiative
588,1.2867462850121103e+33,21928883836.758015,12.529777506543155,6906128.624199111,1.1607252403451846e+16,3.1373440971026665e+33,0.08764858683689544,0.08764857925504664,7.58184880389022e-09,4.354447850861219,0.3994088107326483,0.2136699212848223,0.2136699212848223,radiative
589,1.2889371518872478e+33,21957841045.901573,12.47490949612256,6897895.858198465,1.1542652399054666e+16,3.137534682348317e+33,0.08671578838131414,0.08671578106304803,7.318266099182005e-09,4.362329441569599,0.3994083332554288,0.21353281511980185,0.21353281511980185,radiative
590,1.2911280187623855e+33,21986849339.36416,12.420160382350325,6889661.093717967,1.1478280108010586e+16,3.1377232211685535e+33,0.08579105738601993,0.0857910503226465,7.063373430249455e-09,4.370232296315348,0.39940785266301526,0.2133956281051638,0.2133956281051638,radiative
591,1.2933188856375231e+33,22015909060.22915,12.365530094836934,6881424.315092174,1.141413508939886e+16,3.137909732005884e+33,0.08487433930140509,0.08487433248450534,6.816899756822347e-09,4.3781564971004325,0.39940736893095435,0.21325835426148276,0.21325835426148276,radiative
592,1.2955097525126606e+33,22045020553.365932,12.311018567358897,6873185.507558075,1.1350216908208734e+16,3.138094233193189e+33,0.0839655799434206,0.08396557336483856,6.578582042167674e-09,4.386102125003627,0.3994068820344628,0.2131209874864426,0.2131209874864426,radiative
593,1.2977006193877983e+33,22074184165.42993,12.256625737922073,6864944.657255091,1.1286525135339428e+16,3.1382767429537224e+33,0.08306472548932262,0.0830647191411576,6.348165027786151e-09,4.394069260178503,0.39940639194843325,0.212983521556971,0.212983521556971,radiative
594,1.2998914862629358e+33,22103400244.86256,12.202351548825254,6856701.75122508,1.122305934760017e+16,3.138457279401111e+33,0.08217172247347278,0.08217171634807176,6.125401014258597e-09,4.402057981851639,0.39940589864743453,0.21284595013143212,0.21284595013143212,radiative
595,1.3020823531380733e+33,22132669141.89127,12.148195946723936,6848456.777412333,1.1159819127710168e+16,3.1386358605393544e+33,0.08128651778319694,0.0812865118731473,5.910049648074159e-09,4.410068368321146,0.3994054021057132,0.21270826675187943,0.21270826675187943,radiative
596,1.304273220013211e+33,22161991208.529526,12.094158882694368,6840209.7246635705,1.1096804064298608e+16,3.138812504262825e+33,0.08040905865469876,0.08040905295282104,5.701877714279642e-09,4.418100496955667,0.3994049022971967,0.21257046484638004,0.21257046484638004,radiative
597,1.3064640868883487e+33,22191366798.57679,12.040240312297874,6831960.582727954,1.10340137519047e+16,3.138987228356268e+33,0.07953929266903288,0.07953928716837395,5.500658934789413e-09,4.426154444193601,0.3994043991954955,0.212432537731398,0.212432537731398,radiative
598,1.3086549537634865e+33,22220796267.618565,11.986440195645333,6823709.34225707,1.0971447790977604e+16,3.1391600504948013e+33,0.07867716774812775,0.07867716244195397,5.306173772203037e-09,4.434230285542766,0.3994038927739044,0.21229447861424686,0.21229447861424686,radiative
599,1.310845820638624e+33,22250279973.02635,11.932758497462038,6815455.994804948,1.0909105787876502e+16,3.1393309882439166e+33,0.07782263215086861,0.07782262703265937,5.118209238981614e-09,4.4423280955804145,0.3994033830054064,0.2121562805956113,0.2121562805956113,radiative
600,1.3130366875137615e+33,22279818273.95767,11.879195187152687,6807200.532828043,1.0846987354870548e+16,3.1395000590594775e+33,0.07697563446923196,0.07697562953267324,4.9365587118357235e-09,4.450447947953623,0.39940286986267476,0.21201793667213692,0.21201793667213692,radiative
601,1.315227554388899e+33,22309411531.356068,11.825750238866714,6798942.949685248,1.0785092110138882e+16,3.1396672802877206e+33,0.07613612362447417,0.07613611886345241,4.7610217511861165e-09,4.458589915380178,0.39940235331807566,0.2118794397390965,0.2118794397390965,radiative
602,1.3174184212640368e+33,22339060107.951103,11.772423631563857,6790683.239637887,1.072341967777064e+16,3.139832669165256e+33,0.07530404886337495,0.07530404427197103,4.591403925557302e-09,4.466754069649815,0.3994018333436716,0.21174078259312676,0.21174078259312676,radiative
603,1.3196092881391743e+33,22368764368.25834,11.719215349080004,6782421.397849722,1.066196968776496e+16,3.1399962428190657e+33,0.07447935975453271,0.07447935532701606,4.4275166407721706e-09,4.474940481625851,0.3994013099112249,0.21160195793503841,0.21160195793503841,radiative
604,1.321800155014312e+33,22398524678.579372,11.666125380193249,6774157.420386943,1.0600741776030944e+16,3.140158018266505e+33,0.07366200618471046,0.07366200191553349,4.2691769738172755e-09,4.483149221247444,0.39940078299219967,0.2114629583727111,0.2114629583727111,radiative
605,1.3239910218894497e+33,22428341407.001797,11.613153718690318,6765891.304218179,1.0539735584387714e+16,3.1403180124153033e+33,0.07285193835523705,0.07285193423902954,4.116207511251987e-09,4.491380357532145,0.3994002525577673,0.21132377642406014,0.21132377642406014,radiative
606,1.3261818887645872e+33,22458214923.39924,11.560300363433164,6757623.0472144885,1.0478950760564354e+16,3.1404762420635603e+33,0.07204910677845841,0.07204910281002222,3.968436192040067e-09,4.499633958579031,0.39939971857880935,0.211184404520087,0.211184404520087,radiative
607,1.3283727556397247e+33,22488145599.43133,11.507565318425911,6749352.648149366,1.041838695819995e+16,3.140632723899751e+33,0.07125346227423895,0.0712534584485428,3.8256961546828545e-09,4.507910091572346,0.39939918102592054,0.21104483500801494,0.21104483500801494,radiative
608,1.3305636225148625e+33,22518133808.54374,11.45494859288204,6741080.106698737,1.035804383684357e+16,3.140787474502722e+33,0.07046495596651353,0.07046495227868795,3.68782558853893e-09,4.5162088227856625,0.39939863986941454,0.21090506015450702,0.21090506015450702,radiative
609,1.33275448939e+33,22548179925.968113,11.402450201291895,6732805.423440965,1.0297921061954294e+16,3.1409405103416924e+33,0.06968353927989233,0.06968353572522475,3.554667589217603e-09,4.5245302175865625,0.3993980950793266,0.21076507214897178,0.21076507214897178,radiative
610,1.3349453562651378e+33,22578284328.722145,11.3500701634904,6724528.599856843,1.0238018304901156e+16,3.141091847776256e+33,0.06890916393631026,0.06890916051024025,3.4260700179349837e-09,4.532874340441863,0.3993975466254208,0.21062486310695588,0.21062486310695588,radiative
611,1.3371362231402753e+33,22608447395.609535,11.297808504725175,6716249.638329601,1.017833524296322e+16,3.1412415030563773e+33,0.06814178195173054,0.06814177864984518,3.301885364728195e-09,4.541241254923539,0.39939699447719135,0.2104844250736344,0.2104844250736344,radiative
612,1.339327090015413e+33,22638669507.22,11.24566525572481,6707968.5421449,1.0118871559329508e+16,3.141389492322396e+33,0.06738134563289375,0.06738134245092313,3.181970615421876e-09,4.549631023715073,0.39939643860386964,0.21034375002738404,0.21034375002738404,radiative
613,1.3415179568905504e+33,22668951045.929276,11.193640452767543,6699685.315490835,1.0059626943099042e+16,3.141535831605022e+33,0.0666278075741162,0.06662780450792907,3.066187122246909e-09,4.558043708618656,0.3993958789744301,0.21020282988346442,0.21020282988346442,radiative
614,1.3437088237656882e+33,22699292395.89911,11.141734137750177,6691399.963457936,1.0000601089280828e+16,3.1416805368253394e+33,0.0658811206541366,0.06588111769973612,2.9544004780135755e-09,4.566479370562744,0.39939531555759444,0.21006165649778177,0.21006165649778177,radiative
615,1.3458996906408257e+33,22729693943.077255,11.089946358257336,6683112.492039165,9941793698793882.0,3.1418236237948065e+33,0.06514123803300814,0.06514123518652774,2.8464803937429238e-09,4.5749380696105515,0.3993947483218371,0.209920221670767,0.209920221670767,radiative
616,1.3480905575159635e+33,22760156075.197514,11.038277167630936,6674822.908129919,9883204478467180.0,3.1419651082152515e+33,0.06440811314904063,0.06440811040674005,2.7423005796635265e-09,4.583419864969113,0.39939417723539256,0.20977851715134632,0.20977851715134632,radiative
617,1.350281424391101e+33,22790679181.779663,10.9867266250401,6666531.21952803,9824833141039720.0,3.142105005678879e+33,0.06368169971578648,0.06368169707404785,2.641738629483624e-09,4.591924814998986,0.399393602266261,0.2096365346410177,0.2096365346410177,radiative
618,1.3524722912662385e+33,22821263654.129524,10.935294795551227,6658237.434933758,9766679405160464.0,3.142243331668263e+33,0.06296195171907262,0.06296194917439671,2.5446759078505643e-09,4.600452977224909,0.39939302338221466,0.2094942657980401,0.2094942657980401,radiative
619,1.354663158141376e+33,22851909885.33893,10.883981750198478,6649941.563949804,9708742995388370.0,3.1423801015563526e+33,0.06224882341408144,0.062248820963084,2.450997440912295e-09,4.609004408346908,0.39939244055080536,0.20935170224171937,0.20935170224171937,radiative
620,1.356854025016514e+33,22882618270.28572,10.832787566054538,6641643.617081296,9651023642192382.0,3.142515330606469e+33,0.0615422693224717,0.061542266961879886,2.3605918098967182e-09,4.617579164252532,0.3993918537393709,0.209208835556821,0.209208835556821,radiative
621,1.3590448918916514e+33,22913389205.63376,10.781712326301701,6633343.6057358,9593521081951454.0,3.142649033972307e+33,0.060842244229549654,0.060842241956198605,2.2733510476294895e-09,4.626177300029621,0.39939126291504295,0.20906565729808418,0.20906565729808418,radiative
622,1.3612357587667892e+33,22944223089.832924,10.73075612030323,6625041.542223314,9536235056954502.0,3.142781226697933e+33,0.06014870318147919,0.06014870099230865,2.1891705379104414e-09,4.634798869980052,0.3993906680447544,0.20892215899485772,0.20892215899485772,radiative
623,1.3634266256419267e+33,22975120323.119102,10.67991904367511,6616737.439756271,9479165315400456.0,3.142911923717787e+33,0.059461601482542,0.05946159937459308,2.1079489176720144e-09,4.643443927634331,0.39939006909524827,0.2087783321558551,0.2087783321558551,radiative
624,1.3656174925170642e+33,23006081307.51421,10.629201198358057,6608431.312449536,9422311611398220.0,3.1430411398566824e+33,0.05878089469243422,0.05878089266284624,2.0295879818457898e-09,4.652112525767085,0.3993894660330855,0.20863416827403206,0.20863416827403206,radiative
625,1.3678083593922017e+33,23037106446.826168,10.578602692689888,6600123.175320408,9365673704966688.0,3.143168889829805e+33,0.05810653862361287,0.058106536669620276,1.9539925908642043e-09,4.660804716413364,0.3993888588246539,0.2084896588315809,0.2084896588315809,radiative
626,1.3699992262673395e+33,23068196146.648926,10.528123641478196,6591813.044288619,9309251362034744.0,3.143295188242712e+33,0.057438489338679864,0.05743848745760928,1.8810705807265447e-09,4.669520550886149,0.3993882474361779,0.20834479530506608,0.20834479530506608,radiative
627,1.372190093142477e+33,23099350814.362434,10.477764166073399,6583500.936176338,9253044354441278.0,3.143420049591337e+33,0.056776703147812004,0.05677670133707933,1.8107326755613314e-09,4.678260079794514,0.399387631833727,0.20819956917067334,0.20819956917067334,radiative
628,1.374380960017615e+33,23130570859.132668,10.427524394442027,6575186.868708163,9197052459935140.0,3.143543488261982e+33,0.05612113660623065,0.05612113486333825,1.7428924026173724e-09,4.687023353063089,0.39938701198322557,0.2080539719096035,0.2080539719096035,radiative
629,1.3765718268927524e+33,23161856691.911617,10.37740446124047,6566870.860511129,9141275462175206.0,3.1436655185313257e+33,0.05547174651171368,0.055471744834247674,1.6774660096191228e-09,4.69581041995238,0.39938638785046554,0.20790799501359505,0.20790799501359505,radiative
630,1.37876269376789e+33,23193208725.437286,10.327404507888934,6558552.9311147025,9085713150730310.0,3.1437861545664184e+33,0.05482848990214801,0.054828488287775624,1.614372384422513e-09,4.704621329080312,0.39938575940111426,0.20776162999058992,0.20776162999058992,radiative
631,1.3809535606430274e+33,23224627374.2337,10.277524682645824,6550233.100950785,9030365321079288.0,3.1439054104246816e+33,0.054191324053124136,0.05419132249959116,1.553532976910097e-09,4.713456128444708,0.3993851266007271,0.20761486837053242,0.20761486837053242,radiative
632,1.3831444275181652e+33,23256113054.610897,10.22776514068243,6541911.39135371,8975231774610961.0,3.1440233000539125e+33,0.053560206475569326,0.0535602049806976,1.4948717230653945e-09,4.722314865447057,0.39938448941475907,0.20746770171131998,0.20746770171131998,radiative
